batting_team,bowling_team,city,runs_left,balls_left,wickets_remaining,max_total_run_x,crr,rrr,results
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,77,39,7,205,9.48,11.85,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,76,38,7,205,9.44,12.0,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,74,37,7,205,9.47,12.0,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,73,36,7,205,9.43,12.17,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,72,35,7,205,9.39,12.34,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,71,34,7,205,9.35,12.53,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,70,33,7,205,9.31,12.73,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,66,32,7,205,9.48,12.38,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,66,31,7,205,9.37,12.77,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,62,30,7,205,9.53,12.4,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,56,29,7,205,9.82,11.59,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,56,29,7,205,9.82,11.59,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,55,28,7,205,9.78,11.79,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,55,27,7,205,9.68,12.22,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,51,26,7,205,9.83,11.77,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,51,25,6,205,9.73,12.24,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,50,24,6,205,9.69,12.5,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,50,23,5,205,9.59,13.04,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,50,22,4,205,9.49,13.64,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,50,21,3,205,9.39,14.29,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,50,20,3,205,9.3,15.0,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,49,19,3,205,9.27,15.47,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,48,18,3,205,9.24,16.0,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,48,17,3,205,9.15,16.94,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,47,16,3,205,9.12,17.62,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,46,15,3,205,9.09,18.4,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,45,14,3,205,9.06,19.29,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,44,13,3,205,9.03,20.31,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,43,12,3,205,9.0,21.5,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,42,11,3,205,8.97,22.91,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,41,10,3,205,8.95,24.6,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,40,9,3,205,8.92,26.67,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,39,8,3,205,8.89,29.25,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,39,7,3,205,8.81,33.43,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,39,6,3,205,8.74,39.0,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,33,5,3,205,8.97,39.6,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,29,4,3,205,9.1,43.5,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,28,5,3,205,9.23,33.6,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,22,4,3,205,9.47,33.0,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,16,3,3,205,9.69,32.0,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,10,2,3,205,9.92,30.0,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,4,1,3,205,10.13,24.0,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,140,119,10,144,24.0,7.06,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,140,118,10,144,12.0,7.12,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,140,117,10,144,8.0,7.18,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,140,116,10,144,6.0,7.24,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,140,115,10,144,4.8,7.3,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,140,114,10,144,4.0,7.37,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,140,113,10,144,3.43,7.43,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,136,112,10,144,6.0,7.29,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,136,111,10,144,5.33,7.35,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,136,110,10,144,4.8,7.42,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,132,109,10,144,6.55,7.27,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,131,108,10,144,6.5,7.28,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,131,107,10,144,6.0,7.35,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,127,106,10,144,7.29,7.19,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,126,105,10,144,7.2,7.2,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,126,104,10,144,6.75,7.27,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,126,103,10,144,6.35,7.34,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,125,102,10,144,6.33,7.35,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,121,101,10,144,7.26,7.19,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,117,100,10,144,8.1,7.02,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,117,99,10,144,7.71,7.09,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,117,98,10,144,7.36,7.16,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,117,97,9,144,7.04,7.24,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,117,96,9,144,6.75,7.31,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,117,95,9,144,6.48,7.39,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,117,94,9,144,6.23,7.47,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,116,93,9,144,6.22,7.48,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,115,92,9,144,6.21,7.5,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,114,91,9,144,6.21,7.52,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,114,90,9,144,6.0,7.6,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,114,89,9,144,5.81,7.69,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,113,88,9,144,5.81,7.7,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,112,87,9,144,5.82,7.72,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,111,86,9,144,5.82,7.74,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,111,85,9,144,5.66,7.84,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,110,84,9,144,5.67,7.86,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,110,83,9,144,5.51,7.95,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,110,82,9,144,5.37,8.05,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,110,81,9,144,5.23,8.15,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,104,80,9,144,6.0,7.8,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,104,79,9,144,5.85,7.9,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,104,78,9,144,5.71,8.0,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,103,77,9,144,5.72,8.03,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,103,76,9,144,5.59,8.13,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,103,75,9,144,5.47,8.24,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,103,74,9,144,5.35,8.35,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,102,73,9,144,5.36,8.38,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,101,72,9,144,5.38,8.42,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,100,71,9,144,5.39,8.45,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,99,70,9,144,5.4,8.49,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,99,69,8,144,5.29,8.61,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,98,68,8,144,5.31,8.65,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,94,67,8,144,5.66,8.42,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,90,66,8,144,6.0,8.18,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,89,65,8,144,6.0,8.22,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,89,64,8,144,5.89,8.34,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,85,63,8,144,6.21,8.1,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,81,62,8,144,6.52,7.84,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,77,61,8,144,6.81,7.57,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,77,60,8,144,6.7,7.7,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,76,59,8,144,6.69,7.73,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,76,58,8,144,6.58,7.86,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,72,57,8,144,6.86,7.58,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,72,56,8,144,6.75,7.71,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,70,55,8,144,6.83,7.64,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,66,54,8,144,7.09,7.33,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,65,53,8,144,7.07,7.36,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,64,52,8,144,7.06,7.38,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,60,51,8,144,7.3,7.06,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,59,50,8,144,7.29,7.08,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,58,49,8,144,7.27,7.1,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,58,48,8,144,7.17,7.25,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,57,47,8,144,7.15,7.28,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,56,46,8,144,7.14,7.3,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,56,45,8,144,7.04,7.47,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,56,44,8,144,6.95,7.64,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,50,43,8,144,7.32,6.98,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,50,42,8,144,7.23,7.14,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,49,41,8,144,7.22,7.17,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,49,40,8,144,7.12,7.35,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,49,39,8,144,7.04,7.54,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,48,38,8,144,7.02,7.58,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,47,37,8,144,7.01,7.62,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,47,36,8,144,6.93,7.83,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,45,35,8,144,6.99,7.71,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,41,34,8,144,7.19,7.24,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,40,33,8,144,7.17,7.27,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,34,32,8,144,7.5,6.38,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,30,31,8,144,7.69,5.81,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,26,30,8,144,7.87,5.2,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,25,29,8,144,7.85,5.17,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,24,28,8,144,7.83,5.14,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,24,27,8,144,7.74,5.33,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,23,26,8,144,7.72,5.31,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,21,25,8,144,7.77,5.04,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,20,24,8,144,7.75,5.0,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,19,23,8,144,7.73,4.96,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,15,22,8,144,7.9,4.09,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,15,21,8,144,7.82,4.29,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,11,20,8,144,7.98,3.3,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,7,19,8,144,8.14,2.21,1
Sunrisers Hyderabad,Punjab Kings,Hyderabad,3,18,8,144,8.29,1.0,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,213,119,10,213,0.0,10.74,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,212,118,10,213,3.0,10.78,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,212,117,10,213,2.0,10.87,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,212,116,9,213,1.5,10.97,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,212,115,9,213,1.2,11.06,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,212,114,9,213,1.0,11.16,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,208,113,9,213,4.29,11.04,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,208,113,9,213,4.29,11.04,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,207,112,9,213,4.5,11.09,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,206,111,9,213,4.67,11.14,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,205,110,9,213,4.8,11.18,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,203,109,9,213,5.45,11.17,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,203,108,9,213,5.0,11.28,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,199,107,9,213,6.46,11.16,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,198,106,9,213,6.43,11.21,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,197,105,9,213,6.4,11.26,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,197,104,9,213,6.0,11.37,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,197,103,9,213,5.65,11.48,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,197,102,9,213,5.33,11.59,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,196,101,9,213,5.37,11.64,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,195,100,9,213,5.4,11.7,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,191,99,9,213,6.29,11.58,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,190,98,9,213,6.27,11.63,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,190,97,8,213,6.0,11.75,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,190,96,8,213,5.75,11.88,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,190,95,7,213,5.52,12.0,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,189,95,7,213,5.76,11.94,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,189,94,7,213,5.54,12.06,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,189,93,7,213,5.33,12.19,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,189,92,7,213,5.14,12.33,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,187,91,7,213,5.38,12.33,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,183,90,7,213,6.0,12.2,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,182,89,7,213,6.0,12.27,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,181,88,7,213,6.0,12.34,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,180,87,7,213,6.0,12.41,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,180,86,7,213,5.82,12.56,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,180,85,7,213,5.66,12.71,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,176,84,7,213,6.17,12.57,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,175,83,7,213,6.16,12.65,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,174,82,7,213,6.16,12.73,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,173,81,7,213,6.15,12.81,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,172,80,7,213,6.15,12.9,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,171,79,7,213,6.15,12.99,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,170,78,7,213,6.14,13.08,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,164,77,7,213,6.84,12.78,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,160,76,7,213,7.23,12.63,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,156,75,7,213,7.6,12.48,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,156,74,7,213,7.43,12.65,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,154,73,7,213,7.53,12.66,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,153,72,7,213,7.5,12.75,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,147,71,7,213,8.08,12.42,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,143,70,7,213,8.4,12.26,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,142,69,7,213,8.35,12.35,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,141,68,7,213,8.31,12.44,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,141,67,7,213,8.15,12.63,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,137,66,7,213,8.44,12.45,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,136,65,7,213,8.4,12.55,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,136,64,7,213,8.25,12.75,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,130,63,7,213,8.74,12.38,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,129,62,7,213,8.69,12.48,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,128,61,7,213,8.64,12.59,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,122,60,7,213,9.1,12.2,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,121,59,7,213,9.05,12.31,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,120,58,7,213,9.0,12.41,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,114,57,7,213,9.43,12.0,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,114,56,7,213,9.28,12.21,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,114,55,6,213,9.14,12.44,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,114,54,6,213,9.0,12.67,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,108,53,6,213,9.4,12.23,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,108,53,5,213,9.4,12.23,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,107,52,5,213,9.35,12.35,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,103,51,5,213,9.57,12.12,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,102,50,5,213,9.51,12.24,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,102,49,5,213,9.38,12.49,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,101,48,5,213,9.33,12.62,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,101,47,5,213,9.21,12.89,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,97,46,5,213,9.41,12.65,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,95,47,5,213,9.7,12.13,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,91,46,5,213,9.89,11.87,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,90,45,5,213,9.84,12.0,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,84,44,5,213,10.18,11.45,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,78,43,5,213,10.52,10.88,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,77,42,5,213,10.46,11.0,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,71,41,5,213,10.78,10.39,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,70,40,5,213,10.72,10.5,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,70,39,5,213,10.59,10.77,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,69,38,5,213,10.54,10.89,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,65,37,5,213,10.7,10.54,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,59,36,5,213,11.0,9.83,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,58,35,5,213,10.94,9.94,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,54,34,5,213,11.09,9.53,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,53,33,5,213,11.03,9.64,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,52,32,5,213,10.98,9.75,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,46,31,5,213,11.26,8.9,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,42,30,5,213,11.4,8.4,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,42,29,5,213,11.27,8.69,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,38,28,5,213,11.41,8.14,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,37,27,5,213,11.35,8.22,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,36,26,5,213,11.3,8.31,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,35,25,5,213,11.24,8.4,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,34,24,5,213,11.19,8.5,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,28,23,5,213,11.44,7.3,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,26,23,5,213,11.57,6.78,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,26,22,5,213,11.45,7.09,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,26,21,5,213,11.33,7.43,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,26,20,5,213,11.22,7.8,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,25,19,5,213,11.17,7.89,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,24,18,5,213,11.12,8.0,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,24,17,4,213,11.01,8.47,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,23,17,4,213,11.07,8.12,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,19,16,4,213,11.19,7.12,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,18,15,4,213,11.14,7.2,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,17,14,4,213,11.09,7.29,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,16,13,4,213,11.05,7.38,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,15,12,4,213,11.0,7.5,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,14,11,4,213,10.95,7.64,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,13,10,4,213,10.91,7.8,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,12,9,4,213,10.86,8.0,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,11,8,4,213,10.82,8.25,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,7,7,4,213,10.94,6.0,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,7,6,3,213,10.84,7.0,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,6,5,3,213,10.8,7.2,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,5,4,3,213,10.76,7.5,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,4,5,3,213,10.9,4.8,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,4,4,2,213,10.81,6.0,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,2,3,2,213,10.82,4.0,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,1,2,2,213,10.78,3.0,1
Lucknow Super Giants,Royal Challengers Bangalore,Bengaluru,1,1,1,213,10.69,6.0,1
Mumbai Indians,Delhi Capitals,Delhi,173,119,10,173,0.0,8.72,1
Mumbai Indians,Delhi Capitals,Delhi,173,118,10,173,0.0,8.8,1
Mumbai Indians,Delhi Capitals,Delhi,169,117,10,173,8.0,8.67,1
Mumbai Indians,Delhi Capitals,Delhi,163,116,10,173,15.0,8.43,1
Mumbai Indians,Delhi Capitals,Delhi,163,115,10,173,12.0,8.5,1
Mumbai Indians,Delhi Capitals,Delhi,159,114,10,173,14.0,8.37,1
Mumbai Indians,Delhi Capitals,Delhi,159,113,10,173,12.0,8.44,1
Mumbai Indians,Delhi Capitals,Delhi,155,112,10,173,13.5,8.3,1
Mumbai Indians,Delhi Capitals,Delhi,151,111,10,173,14.67,8.16,1
Mumbai Indians,Delhi Capitals,Delhi,147,110,10,173,15.6,8.02,1
Mumbai Indians,Delhi Capitals,Delhi,146,109,10,173,14.73,8.04,1
Mumbai Indians,Delhi Capitals,Delhi,146,108,10,173,13.5,8.11,1
Mumbai Indians,Delhi Capitals,Delhi,142,107,10,173,14.31,7.96,1
Mumbai Indians,Delhi Capitals,Delhi,141,106,10,173,13.71,7.98,1
Mumbai Indians,Delhi Capitals,Delhi,141,105,10,173,12.8,8.06,1
Mumbai Indians,Delhi Capitals,Delhi,141,104,10,173,12.0,8.13,1
Mumbai Indians,Delhi Capitals,Delhi,135,103,10,173,13.41,7.86,1
Mumbai Indians,Delhi Capitals,Delhi,131,102,10,173,14.0,7.71,1
Mumbai Indians,Delhi Capitals,Delhi,131,101,10,173,13.26,7.78,1
Mumbai Indians,Delhi Capitals,Delhi,131,100,10,173,12.6,7.86,1
Mumbai Indians,Delhi Capitals,Delhi,130,99,10,173,12.29,7.88,1
Mumbai Indians,Delhi Capitals,Delhi,129,98,10,173,12.0,7.9,1
Mumbai Indians,Delhi Capitals,Delhi,129,97,10,173,11.48,7.98,1
Mumbai Indians,Delhi Capitals,Delhi,128,96,10,173,11.25,8.0,1
